step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
566,1877.0,[-0.375],1,0.06999999999999999,-0.3928571428571428,-0.3228571428571428,[-0.525],0,0.35,-0.5357142857142857,-0.18571428571428572,[-0.5],0,0.21,-0.4642857142857142,-0.2542857142857142,[-0.5],0,0.27999999999999997,-0.49999999999999994,-0.21999999999999997,[-0.5],1,0.6499999999999999,-0.5357142857142857,0.11428571428571421
567,1875.0,[-0.4],1,0.43999999999999995,-0.3928571428571428,0.04714285714285715,[-0.55],0,0.35,-0.49999999999999994,-0.14999999999999997,[-0.475],0,0.13999999999999999,-0.3928571428571428,-0.2528571428571428,[-0.525],1,0.6499999999999999,-0.5,0.1499999999999999,[-0.55],1,0.35,-0.5,-0.15000000000000002
568,1873.0,[-0.4],1,0.13999999999999999,-0.3928571428571428,-0.2528571428571428,[-0.5],0,0.27999999999999997,-0.46428571428571425,-0.18428571428571427,[-0.4],0,0.13999999999999999,-0.3928571428571428,-0.2528571428571428,[-0.5],1,0.6499999999999999,-0.5,0.1499999999999999,[-0.5],1,0.72,-0.5357142857142857,0.18428571428571427
569,1871.0,[-0.375],1,0.51,-0.4285714285714285,0.08142857142857152,[-0.45],0,0.27999999999999997,-0.4642857142857142,-0.18428571428571422,[-0.375],0,0.13999999999999999,-0.3928571428571428,-0.2528571428571428,[-0.475],0,0.27999999999999997,-0.46428571428571425,-0.18428571428571427,[-0.525],1,0.72,-0.5357142857142857,0.18428571428571427
570,1868.0,[-0.4],1,0.58,-0.4642857142857143,0.11571428571428566,[-0.45],0,0.21,-0.4285714285714285,-0.2185714285714285,[-0.375],0,0.06999999999999999,-0.3571428571428571,-0.2871428571428571,[-0.45],1,0.58,-0.4642857142857143,0.11571428571428566,[-0.525],1,0.7899999999999999,-0.5714285714285714,0.21857142857142853
571,1866.0,[-0.475],1,0.6499999999999999,-0.5357142857142857,0.11428571428571421,[-0.425],0,0.13999999999999999,-0.4285714285714285,-0.2885714285714285,[-0.35],0,0.06999999999999999,-0.3928571428571428,-0.3228571428571428,[-0.475],1,0.58,-0.5,0.07999999999999996,[-0.575],1,0.42,-0.5714285714285714,-0.1514285714285714
572,1864.0,[-0.525],1,0.72,-0.5714285714285714,0.14857142857142858,[-0.425],0,0.06999999999999999,-0.3928571428571428,-0.3228571428571428,[-0.375],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.5],1,0.6499999999999999,-0.5357142857142857,0.11428571428571421,[-0.575],1,0.42,-0.5714285714285714,-0.1514285714285714
573,1862.0,[-0.575],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142,[-0.375],0,0.06999999999999999,-0.3214285714285714,-0.2514285714285714,[-0.35],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.525],1,0.35,-0.4642857142857143,-0.11428571428571432,[-0.575],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142
574,1860.0,[-0.55],1,0.48999999999999994,-0.5357142857142857,-0.04571428571428576,[-0.325],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.3],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.475],1,0.72,-0.5,0.21999999999999997,[-0.55],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142
575,1859.0,[-0.525],1,0.42,-0.5357142857142857,-0.11571428571428571,[-0.275],0,0.0,-0.3214285714285714,-0.3214285714285714,[-0.275],0,0.0,-0.3214285714285714,-0.3214285714285714,[-0.5],0,0.42,-0.5357142857142857,-0.11571428571428571,[-0.525],1,0.7899999999999999,-0.5714285714285714,0.21857142857142853
576,1857.0,[-0.525],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142,[-0.3],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.3],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.525],0,0.42,-0.5,-0.08000000000000002,[-0.55],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142
577,1855.0,[-0.525],1,0.7899999999999999,-0.5357142857142857,0.2542857142857142,[-0.275],1,0.37,-0.3214285714285714,0.0485714285714286,[-0.275],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.5],0,0.35,-0.4642857142857143,-0.11428571428571432,[-0.525],1,0.48999999999999994,-0.5357142857142857,-0.04571428571428576
578,1853.0,[-0.55],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.325],0,0.06999999999999999,-0.2738095238095237,-0.20380952380952372,[-0.3],1,0.0,-0.23809523809523803,-0.23809523809523803,[-0.475],0,0.27999999999999997,-0.38095238095238093,-0.10095238095238096,[-0.55],1,0.7899999999999999,-0.488095238095238,0.3019047619047619
579,1850.0,[-0.575],1,0.8599999999999999,-0.5357142857142857,0.3242857142857142,[-0.275],1,0.43999999999999995,-0.2738095238095237,0.16619047619047622,[-0.25],1,0.37,-0.238095238095238,0.131904761904762,[-0.4],0,0.27999999999999997,-0.3452380952380952,-0.0652380952380952,[-0.5],1,0.42,-0.41666666666666663,0.003333333333333355
580,1848.0,[-0.525],0,0.48999999999999994,-0.5357142857142857,-0.04571428571428576,[-0.275],1,0.13999999999999999,-0.3571428571428571,-0.2171428571428571,[-0.225],1,0.43999999999999995,-0.3571428571428571,0.08285714285714285,[-0.35],0,0.21,-0.39285714285714285,-0.18285714285714286,[-0.425],1,0.72,-0.5,0.21999999999999997
581,1847.0,[-0.525],0,0.42,-0.5357142857142857,-0.11571428571428571,[-0.35],1,0.13999999999999999,-0.39285714285714285,-0.2528571428571429,[-0.35],1,0.13999999999999999,-0.39285714285714285,-0.2528571428571429,[-0.375],0,0.13999999999999999,-0.39285714285714285,-0.2528571428571429,[-0.5],1,0.7899999999999999,-0.5714285714285714,0.21857142857142853
582,1846.0,[-0.525],0,0.35,-0.488095238095238,-0.13809523809523805,[-0.375],1,0.13999999999999999,-0.38095238095238093,-0.24095238095238095,[-0.375],1,0.13999999999999999,-0.38095238095238093,-0.24095238095238095,[-0.375],0,0.06999999999999999,-0.34523809523809523,-0.2752380952380952,[-0.55],1,0.8599999999999999,-0.6428571428571429,0.21714285714285697
583,1844.0,[-0.5],0,0.27999999999999997,-0.45238095238095233,-0.17238095238095236,[-0.4],1,0.51,-0.41666666666666663,0.09333333333333338,[-0.4],1,0.13999999999999999,-0.38095238095238093,-0.24095238095238095,[-0.35],0,0.06999999999999999,-0.3452380952380951,-0.2752380952380951,[-0.65],1,0.8599999999999999,-0.6428571428571428,0.21714285714285708
584,1843.0,[-0.475],0,0.27999999999999997,-0.5357142857142857,-0.2557142857142857,[-0.425],1,0.58,-0.5357142857142857,0.04428571428571426,[-0.4],0,0.13999999999999999,-0.46428571428571425,-0.3242857142857143,[-0.35],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.65],1,0.48999999999999994,-0.6428571428571428,-0.15285714285714286
585,1842.0,[-0.525],0,0.27999999999999997,-0.5357142857142857,-0.2557142857142857,[-0.525],1,0.6499999999999999,-0.5714285714285714,0.07857142857142851,[-0.45],0,0.13999999999999999,-0.46428571428571425,-0.3242857142857143,[-0.375],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.625],0,0.42,-0.6071428571428571,-0.1871428571428571
586,1840.0,[-0.525],0,0.21,-0.49999999999999994,-0.2899999999999999,[-0.55],1,0.72,-0.6071428571428571,0.11285714285714288,[-0.45],1,0.51,-0.49999999999999994,0.010000000000000064,[-0.375],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.6],1,0.35,-0.5714285714285714,-0.22142857142857142
587,1840.0,[-0.5],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.625],1,0.35,-0.6428571428571428,-0.2928571428571428,[-0.5],1,0.21,-0.5714285714285714,-0.36142857142857143,[-0.4],1,0.0,-0.46428571428571425,-0.46428571428571425,[-0.575],1,0.35,-0.6428571428571428,-0.2928571428571428
588,1837.0,[-0.55],0,0.06999999999999999,-0.4642857142857142,-0.3942857142857142,[-0.65],1,0.72,-0.6428571428571428,0.07714285714285718,[-0.575],1,0.58,-0.5714285714285714,0.008571428571428563,[-0.475],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.65],1,0.6499999999999999,-0.6071428571428571,0.042857142857142816
589,1834.0,[-0.45],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.65],1,0.72,-0.6428571428571428,0.07714285714285718,[-0.575],1,0.58,-0.5714285714285714,0.008571428571428563,[-0.425],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.6],1,0.72,-0.6428571428571428,0.07714285714285718
590,1832.0,[-0.4],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.625],1,0.7899999999999999,-0.6785714285714285,0.11142857142857143,[-0.55],1,0.58,-0.5714285714285714,0.008571428571428563,[-0.4],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.625],0,0.35,-0.6071428571428571,-0.2571428571428571
591,1832.0,[-0.425],0,0.0,-0.4642857142857142,-0.4642857142857142,[-0.675],1,0.48999999999999994,-0.7142857142857142,-0.22428571428571425,[-0.575],1,0.27999999999999997,-0.6071428571428571,-0.3271428571428571,[-0.425],0,0.0,-0.4642857142857142,-0.4642857142857142,[-0.6],0,0.27999999999999997,-0.6071428571428571,-0.3271428571428571
592,1831.0,[-0.45],0,0.0,-0.4166666666666666,-0.4166666666666666,[-0.7],1,0.8599999999999999,-0.75,0.10999999999999988,[-0.6],1,0.27999999999999997,-0.5595238095238095,-0.27952380952380956,[-0.45],0,0.0,-0.4166666666666666,-0.4166666666666666,[-0.6],0,0.21,-0.5238095238095237,-0.31380952380952376
593,1829.0,[-0.425],0,0.0,-0.41666666666666663,-0.41666666666666663,[-0.75],1,0.8599999999999999,-0.75,0.10999999999999988,[-0.575],1,0.6499999999999999,-0.5952380952380952,0.05476190476190468,[-0.425],0,0.0,-0.41666666666666663,-0.41666666666666663,[-0.525],0,0.13999999999999999,-0.488095238095238,-0.348095238095238
594,1827.0,[-0.425],0,0.0,-0.3809523809523809,-0.3809523809523809,[-0.75],1,0.8599999999999999,-0.7142857142857143,0.14571428571428557,[-0.6],1,0.72,-0.5952380952380952,0.12476190476190474,[-0.425],0,0.0,-0.3809523809523809,-0.3809523809523809,[-0.5],0,0.13999999999999999,-0.45238095238095233,-0.3123809523809523
595,1825.0,[-0.375],0,0.0,-0.3452380952380952,-0.3452380952380952,[-0.7],1,0.8599999999999999,-0.6785714285714286,0.18142857142857127,[-0.6],1,0.7899999999999999,-0.5952380952380952,0.1947619047619047,[-0.375],0,0.0,-0.3452380952380952,-0.3452380952380952,[-0.45],0,0.13999999999999999,-0.41666666666666663,-0.2766666666666666
596,1824.0,[-0.35],0,0.0,-0.3809523809523809,-0.3809523809523809,[-0.675],1,0.8599999999999999,-0.7142857142857143,0.14571428571428557,[-0.6],1,0.42,-0.5952380952380952,-0.17523809523809525,[-0.35],0,0.0,-0.3809523809523809,-0.3809523809523809,[-0.425],0,0.13999999999999999,-0.45238095238095233,-0.3123809523809523
597,1823.0,[-0.375],1,0.0,-0.3452380952380952,-0.3452380952380952,[-0.7],1,0.5599999999999999,-0.6785714285714286,-0.11857142857142866,[-0.6],1,0.7899999999999999,-0.5952380952380952,0.1947619047619047,[-0.375],0,0.0,-0.3452380952380952,-0.3452380952380952,[-0.45],0,0.13999999999999999,-0.41666666666666663,-0.2766666666666666
598,1823.0,[-0.35],0,0.0,-0.5,-0.5,[-0.675],0,0.48999999999999994,-0.75,-0.26000000000000006,[-0.6],1,0.42,-0.7142857142857143,-0.2942857142857143,[-0.35],0,0.0,-0.5,-0.5,[-0.425],0,0.06999999999999999,-0.5357142857142857,-0.4657142857142857
599,1823.0,[-0.5],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.75],0,0.42,-0.8214285714285714,-0.4014285714285714,[-0.725],0,0.35,-0.7857142857142857,-0.4357142857142857,[-0.5],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.525],0,0.0,-0.6071428571428571,-0.6071428571428571
600,1823.0,[-0.6],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.825],0,0.35,-0.8571428571428571,-0.5071428571428571,[-0.775],0,0.27999999999999997,-0.8214285714285714,-0.5414285714285714,[-0.6],0,0.0,-0.6785714285714285,-0.6785714285714285,[-0.6],0,0.0,-0.6785714285714285,-0.6785714285714285
601,1823.0,[-0.675],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.85],0,0.35,-0.8571428571428571,-0.5071428571428571,[-0.825],0,0.27999999999999997,-0.8214285714285714,-0.5414285714285714,[-0.675],0,0.0,-0.6785714285714285,-0.6785714285714285,[-0.675],1,0.0,-0.6785714285714285,-0.6785714285714285
602,1823.0,[-0.675],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.85],0,0.27999999999999997,-0.8571428571428571,-0.5771428571428572,[-0.825],0,0.27999999999999997,-0.8571428571428571,-0.5771428571428572,[-0.675],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.675],1,0.0,-0.7142857142857142,-0.7142857142857142
603,1822.0,[-0.7],0,0.0,-0.75,-0.75,[-0.85],0,0.21,-0.8571428571428571,-0.6471428571428571,[-0.85],0,0.21,-0.8571428571428571,-0.6471428571428571,[-0.7],0,0.0,-0.75,-0.75,[-0.7],1,0.37,-0.7857142857142857,-0.4157142857142857
604,1821.0,[-0.775],0,0.0,-0.7857142857142858,-0.7857142857142858,[-0.875],1,0.13999999999999999,-0.8571428571428572,-0.7171428571428572,[-0.875],0,0.13999999999999999,-0.8571428571428572,-0.7171428571428572,[-0.775],0,0.0,-0.7857142857142858,-0.7857142857142858,[-0.8],1,0.43999999999999995,-0.8571428571428572,-0.41714285714285726
605,1820.0,[-0.775],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.85],1,0.43999999999999995,-0.8928571428571429,-0.45285714285714296,[-0.85],0,0.06999999999999999,-0.8571428571428572,-0.7871428571428573,[-0.775],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.85],1,0.13999999999999999,-0.8928571428571429,-0.7528571428571429
606,1819.0,[-0.825],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.9],1,0.43999999999999995,-0.8928571428571429,-0.45285714285714296,[-0.85],0,0.06999999999999999,-0.8571428571428572,-0.7871428571428573,[-0.825],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.9],1,0.13999999999999999,-0.8928571428571429,-0.7528571428571429
607,1818.0,[-0.825],1,0.37,-0.8571428571428572,-0.4871428571428572,[-0.9],1,0.13999999999999999,-0.8928571428571429,-0.7528571428571429,[-0.85],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.825],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.9],1,0.13999999999999999,-0.8928571428571429,-0.7528571428571429
608,1818.0,[-0.85],1,0.06999999999999999,-0.8571428571428572,-0.7871428571428573,[-0.9],1,0.13999999999999999,-0.8928571428571429,-0.7528571428571429,[-0.825],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.825],0,0.0,-0.8214285714285715,-0.8214285714285715,[-0.9],1,0.13999999999999999,-0.8928571428571429,-0.7528571428571429
609,1816.0,[-0.85],1,0.06999999999999999,-0.7857142857142856,-0.7157142857142856,[-0.9],1,0.51,-0.8571428571428572,-0.3471428571428572,[-0.825],0,0.0,-0.75,-0.75,[-0.825],0,0.0,-0.75,-0.75,[-0.9],1,0.51,-0.8571428571428572,-0.3471428571428572
610,1815.0,[-0.8],1,0.43999999999999995,-0.7857142857142856,-0.34571428571428564,[-0.875],0,0.21,-0.8214285714285714,-0.6114285714285714,[-0.775],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.775],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.875],1,0.21,-0.8214285714285714,-0.6114285714285714
611,1814.0,[-0.8],1,0.13999999999999999,-0.7499999999999999,-0.6099999999999999,[-0.825],1,0.21,-0.7857142857142857,-0.5757142857142857,[-0.725],0,0.0,-0.6785714285714285,-0.6785714285714285,[-0.725],0,0.0,-0.6785714285714285,-0.6785714285714285,[-0.825],1,0.58,-0.8214285714285714,-0.24142857142857144
612,1813.0,[-0.75],1,0.51,-0.7499999999999999,-0.23999999999999988,[-0.775],1,0.21,-0.7499999999999999,-0.5399999999999999,[-0.675],0,0.0,-0.6428571428571428,-0.6428571428571428,[-0.675],0,0.0,-0.6428571428571428,-0.6428571428571428,[-0.825],1,0.27999999999999997,-0.7857142857142857,-0.5057142857142858
613,1810.0,[-0.75],1,0.58,-0.7142857142857142,-0.13428571428571423,[-0.75],1,0.58,-0.7142857142857142,-0.13428571428571423,[-0.65],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.65],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.8],1,0.58,-0.7142857142857142,-0.13428571428571423
614,1808.0,[-0.7],1,0.6499999999999999,-0.7142857142857142,-0.06428571428571428,[-0.7],1,0.6499999999999999,-0.7142857142857142,-0.06428571428571428,[-0.55],0,0.0,-0.5357142857142856,-0.5357142857142856,[-0.55],0,0.0,-0.5357142857142856,-0.5357142857142856,[-0.7],0,0.21,-0.6428571428571428,-0.43285714285714283
615,1806.0,[-0.725],1,0.72,-0.7142857142857142,0.005714285714285783,[-0.725],1,0.6499999999999999,-0.6785714285714286,-0.028571428571428692,[-0.55],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.55],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.65],0,0.21,-0.6071428571428571,-0.39714285714285713
616,1805.0,[-0.725],1,0.7899999999999999,-0.75,0.039999999999999925,[-0.675],1,0.27999999999999997,-0.6428571428571428,-0.3628571428571428,[-0.5],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.5],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.6],0,0.21,-0.6071428571428571,-0.39714285714285713
617,1803.0,[-0.75],1,0.42,-0.6785714285714286,-0.2585714285714286,[-0.65],1,0.6499999999999999,-0.6428571428571428,0.0071428571428571175,[-0.5],1,0.37,-0.49999999999999994,-0.12999999999999995,[-0.5],0,0.0,-0.46428571428571425,-0.46428571428571425,[-0.6],0,0.21,-0.5714285714285714,-0.36142857142857143
618,1801.0,[-0.7],1,0.7899999999999999,-0.6428571428571428,0.14714285714285713,[-0.65],1,0.35,-0.5714285714285714,-0.22142857142857142,[-0.5],1,0.43999999999999995,-0.46428571428571425,-0.0242857142857143,[-0.475],0,0.0,-0.39285714285714285,-0.39285714285714285,[-0.575],0,0.21,-0.5,-0.29000000000000004
619,1799.0,[-0.65],1,0.8599999999999999,-0.6785714285714286,0.18142857142857127,[-0.575],1,0.6499999999999999,-0.5238095238095237,0.1261904761904762,[-0.475],1,0.13999999999999999,-0.41666666666666663,-0.2766666666666666,[-0.4],0,0.0,-0.3452380952380951,-0.3452380952380951,[-0.5],0,0.13999999999999999,-0.4166666666666666,-0.2766666666666666
620,1798.0,[-0.675],1,0.48999999999999994,-0.6428571428571428,-0.15285714285714286,[-0.525],1,0.35,-0.5714285714285714,-0.22142857142857142,[-0.425],1,0.51,-0.5,0.010000000000000009,[-0.35],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.425],0,0.13999999999999999,-0.46428571428571425,-0.3242857142857143
621,1796.0,[-0.65],1,0.8599999999999999,-0.6428571428571428,0.21714285714285708,[-0.575],1,0.35,-0.488095238095238,-0.13809523809523805,[-0.5],1,0.58,-0.45238095238095233,0.12761904761904763,[-0.4],0,0.0,-0.3095238095238094,-0.3095238095238094,[-0.475],0,0.06999999999999999,-0.3452380952380951,-0.2752380952380951
622,1793.0,[-0.65],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.5],1,0.72,-0.45238095238095233,0.26761904761904765,[-0.475],1,0.6499999999999999,-0.41666666666666663,0.23333333333333328,[-0.325],0,0.0,-0.23809523809523803,-0.23809523809523803,[-0.35],0,0.06999999999999999,-0.2738095238095237,-0.20380952380952372
623,1790.0,[-0.575],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.475],1,0.72,-0.45238095238095233,0.26761904761904765,[-0.425],1,0.72,-0.45238095238095233,0.26761904761904765,[-0.25],0,0.0,-0.23809523809523803,-0.23809523809523803,[-0.275],0,0.0,-0.23809523809523803,-0.23809523809523803
624,1788.0,[-0.55],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.45],1,0.72,-0.45238095238095233,0.26761904761904765,[-0.45],0,0.42,-0.45238095238095233,-0.032380952380952344,[-0.225],0,0.0,-0.23809523809523803,-0.23809523809523803,[-0.225],0,0.0,-0.23809523809523803,-0.23809523809523803
625,1787.0,[-0.55],0,0.48999999999999994,-0.5714285714285714,-0.08142857142857146,[-0.45],0,0.35,-0.5,-0.15000000000000002,[-0.45],1,0.7899999999999999,-0.5714285714285714,0.21857142857142853,[-0.225],0,0.0,-0.3214285714285714,-0.3214285714285714,[-0.225],0,0.0,-0.3214285714285714,-0.3214285714285714
626,1787.0,[-0.575],0,0.42,-0.5714285714285714,-0.1514285714285714,[-0.5],0,0.35,-0.5357142857142857,-0.18571428571428572,[-0.575],1,0.48999999999999994,-0.6071428571428571,-0.11714285714285716,[-0.325],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.325],0,0.0,-0.3571428571428571,-0.3571428571428571
627,1787.0,[-0.575],0,0.42,-0.6428571428571428,-0.2228571428571428,[-0.525],0,0.27999999999999997,-0.5714285714285714,-0.2914285714285714,[-0.6],1,0.42,-0.6428571428571428,-0.2228571428571428,[-0.35],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.35],1,0.0,-0.4285714285714285,-0.4285714285714285
628,1784.0,[-0.625],0,0.35,-0.5714285714285714,-0.22142857142857142,[-0.55],1,0.6499999999999999,-0.5714285714285714,0.07857142857142851,[-0.625],1,0.72,-0.6071428571428571,0.11285714285714288,[-0.4],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.4],1,0.37,-0.4285714285714285,-0.0585714285714285
629,1782.0,[-0.575],0,0.27999999999999997,-0.5357142857142857,-0.2557142857142857,[-0.575],0,0.27999999999999997,-0.5357142857142857,-0.2557142857142857,[-0.625],1,0.7899999999999999,-0.6428571428571428,0.14714285714285713,[-0.4],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.425],1,0.43999999999999995,-0.46428571428571425,-0.0242857142857143
630,1780.0,[-0.525],0,0.27999999999999997,-0.49999999999999994,-0.21999999999999997,[-0.525],0,0.27999999999999997,-0.49999999999999994,-0.21999999999999997,[-0.625],1,0.7899999999999999,-0.6071428571428571,0.18285714285714283,[-0.375],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.45],1,0.51,-0.46428571428571425,0.04571428571428576
