step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
81,2811.0,[0.05],1,0.8599999999999999,0.09999999999999998,0.09999999999999998,[0.1],0,0.42,0.2,0.2,[0.2],1,0.72,0.2,0.2,[0.2],0,0.35,0.25,0.25,[0.25],1,0.6499999999999999,0.25,0.25
82,2807.0,[0.1],0,0.48999999999999994,0.19999999999999996,0.19999999999999996,[0.2],1,0.7899999999999999,0.19999999999999996,0.19999999999999996,[0.2],1,0.7899999999999999,0.19999999999999996,0.19999999999999996,[0.25],1,0.6499999999999999,0.29999999999999993,0.29999999999999993,[0.25],1,0.6499999999999999,0.29999999999999993,0.29999999999999993
83,2803.0,[0.2],0,0.42,0.3,0.3,[0.2],1,0.7899999999999999,0.25,0.25,[0.2],1,0.8599999999999999,0.19999999999999996,0.19999999999999996,[0.3],1,0.72,0.3,0.3,[0.3],1,0.6499999999999999,0.35,0.35
84,2802.0,[0.3],0,0.42,0.24999999999999994,0.24999999999999994,[0.25],0,0.42,0.24999999999999994,0.24999999999999994,[0.2],0,0.48999999999999994,0.19999999999999996,0.19999999999999996,[0.3],0,0.42,0.24999999999999994,0.24999999999999994,[0.35],1,0.72,0.24999999999999994,0.24999999999999994
85,2800.0,[0.25],0,0.35,0.24999999999999994,0.24999999999999994,[0.25],0,0.35,0.24999999999999994,0.24999999999999994,[0.2],0,0.48999999999999994,0.14999999999999997,0.14999999999999997,[0.25],1,0.7899999999999999,0.14999999999999997,0.14999999999999997,[0.25],1,0.72,0.19999999999999996,0.19999999999999996
86,2798.0,[0.25],0,0.27999999999999997,0.14999999999999997,0.14999999999999997,[0.25],0,0.27999999999999997,0.14999999999999997,0.14999999999999997,[0.15],1,0.7899999999999999,0.0,0.0,[0.15],0,0.42,0.04999999999999999,0.04999999999999999,[0.2],1,0.72,0.04999999999999999,0.04999999999999999
87,2796.0,[0.15],0,0.21,0.14999999999999997,0.14999999999999997,[0.15],1,0.58,0.09999999999999995,0.09999999999999995,[0.],0,0.48999999999999994,-0.05000000000000002,-0.05000000000000002,[0.05],1,0.72,-2.7755575615628914e-17,-2.7755575615628914e-17,[0.05],0,0.42,-2.7755575615628914e-17,-2.7755575615628914e-17
88,2792.0,[0.15],1,0.13999999999999999,0.19999999999999996,0.19999999999999996,[0.1],1,0.58,0.09999999999999995,0.09999999999999995,[-0.05],1,0.7899999999999999,-0.05000000000000002,-0.05000000000000002,[-1.38777878e-17],1,0.72,-2.7755575615628914e-17,-2.7755575615628914e-17,[-1.38777878e-17],1,0.7899999999999999,-0.05000000000000002,-0.05000000000000002
89,2789.0,[0.2],1,0.06999999999999999,0.3,0.3,[0.1],1,0.6499999999999999,0.09999999999999998,0.09999999999999998,[-0.05],1,0.42,0.04999999999999999,0.04999999999999999,[0.],1,0.7899999999999999,0.0,0.0,[-0.05],1,0.8599999999999999,-0.050000000000000044,-0.050000000000000044
90,2785.0,[0.3],1,0.43999999999999995,0.35,0.35,[0.1],1,0.72,0.15,0.15,[0.05],1,0.72,0.15,0.15,[-2.77555756e-17],0,0.42,0.15,0.15,[-0.05],1,0.9299999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17
91,2782.0,[0.35],1,0.43999999999999995,0.35,0.35,[0.15],0,0.42,0.15,0.15,[0.15],1,0.72,0.15,0.15,[0.15],0,0.42,0.15,0.15,[1.38777878e-17],1,0.9299999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17
92,2780.0,[0.35],0,0.13999999999999999,0.25,0.25,[0.15],0,0.35,0.1,0.1,[0.15],1,0.72,0.05000000000000002,0.05000000000000002,[0.15],0,0.35,0.1,0.1,[1.38777878e-17],1,0.9299999999999999,-0.1,-0.1
93,2777.0,[0.25],1,0.51,0.15000000000000002,0.15000000000000002,[0.1],0,0.27999999999999997,0.1,0.1,[0.05],1,0.72,2.7755575615628914e-17,2.7755575615628914e-17,[0.1],1,0.27999999999999997,0.1,0.1,[-0.1],1,0.9299999999999999,-0.15,-0.15
94,2776.0,[0.15],1,0.58,0.10000000000000003,0.10000000000000003,[0.1],0,0.27999999999999997,0.10000000000000003,0.10000000000000003,[0.],0,0.42,5.551115123125783e-17,5.551115123125783e-17,[0.1],1,0.27999999999999997,0.10000000000000003,0.10000000000000003,[-0.15],0,0.5599999999999999,-0.09999999999999998,-0.09999999999999998
95,2774.0,[0.1],0,0.27999999999999997,0.09999999999999998,0.09999999999999998,[0.1],0,0.27999999999999997,0.09999999999999998,0.09999999999999998,[-2.77555756e-17],1,0.7899999999999999,-0.04999999999999999,-0.04999999999999999,[0.1],1,0.58,0.09999999999999998,0.09999999999999998,[-0.1],0,0.48999999999999994,-0.04999999999999999,-0.04999999999999999
96,2772.0,[0.1],0,0.27999999999999997,0.09999999999999998,0.09999999999999998,[0.1],0,0.27999999999999997,0.09999999999999998,0.09999999999999998,[-0.05],0,0.42,0.0,0.0,[0.1],1,0.6499999999999999,0.04999999999999999,0.04999999999999999,[-0.05],1,0.7899999999999999,-0.04999999999999999,-0.04999999999999999
97,2771.0,[0.1],0,0.27999999999999997,0.04999999999999996,0.04999999999999996,[0.1],0,0.21,0.09999999999999998,0.09999999999999998,[0.],0,0.42,-0.05000000000000002,-0.05000000000000002,[0.05],1,0.6499999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.05],0,0.48999999999999994,-0.1,-0.1
98,2767.0,[0.05],1,0.6499999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17,[0.1],1,0.51,0.09999999999999998,0.09999999999999998,[-0.05],1,0.72,-0.05000000000000002,-0.05000000000000002,[-1.38777878e-17],0,0.27999999999999997,0.04999999999999996,0.04999999999999996,[-0.1],1,0.7899999999999999,-0.1,-0.1
99,2764.0,[0.],1,0.72,-0.050000000000000044,-0.050000000000000044,[0.1],1,0.51,0.09999999999999995,0.09999999999999995,[-0.05],0,0.42,-0.050000000000000044,-0.050000000000000044,[0.05],0,0.21,0.09999999999999995,0.09999999999999995,[-0.1],1,0.7899999999999999,-0.10000000000000003,-0.10000000000000003
100,2761.0,[-0.05],1,0.72,-0.1,-0.1,[0.1],0,0.13999999999999999,0.09999999999999998,0.09999999999999998,[-0.05],1,0.72,-0.1,-0.1,[0.1],1,0.58,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.1],0,0.42,-0.1,-0.1
101,2761.0,[-0.1],0,0.35,-0.19999999999999998,-0.19999999999999998,[0.1],0,0.13999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.1],0,0.35,-0.19999999999999998,-0.19999999999999998,[1.38777878e-17],0,0.27999999999999997,-0.15,-0.15,[-0.1],0,0.35,-0.19999999999999998,-0.19999999999999998
102,2757.0,[-0.2],1,0.72,-0.15,-0.15,[-0.05],0,0.13999999999999999,0.04999999999999999,0.04999999999999999,[-0.2],1,0.6499999999999999,-0.1,-0.1,[-0.15],1,0.6499999999999999,-0.1,-0.1,[-0.2],1,0.6499999999999999,-0.1,-0.1
103,2754.0,[-0.15],0,0.35,-0.1,-0.1,[0.05],1,0.51,0.0,0.0,[-0.1],1,0.6499999999999999,-0.1,-0.1,[-0.1],0,0.35,-0.1,-0.1,[-0.1],1,0.6499999999999999,-0.1,-0.1
104,2751.0,[-0.1],0,0.27999999999999997,0.04999999999999999,0.04999999999999999,[0.],1,0.58,0.04999999999999999,0.04999999999999999,[-0.1],1,0.72,-0.04999999999999999,-0.04999999999999999,[-0.1],1,0.72,-0.04999999999999999,-0.04999999999999999,[-0.1],0,0.35,0.0,0.0
105,2748.0,[0.05],1,0.6499999999999999,0.04999999999999999,0.04999999999999999,[0.05],1,0.6499999999999999,0.04999999999999999,0.04999999999999999,[-0.05],0,0.35,0.04999999999999999,0.04999999999999999,[-0.05],0,0.35,0.04999999999999999,0.04999999999999999,[0.],1,0.72,0.0,0.0
106,2744.0,[0.05],0,0.35,0.14999999999999997,0.14999999999999997,[0.05],1,0.72,0.09999999999999998,0.09999999999999998,[0.05],1,0.72,0.09999999999999998,0.09999999999999998,[0.05],1,0.6499999999999999,0.14999999999999997,0.14999999999999997,[0.],1,0.72,0.09999999999999998,0.09999999999999998
107,2742.0,[0.15],0,0.35,0.19999999999999996,0.19999999999999996,[0.1],0,0.42,0.14999999999999997,0.14999999999999997,[0.1],1,0.7899999999999999,0.09999999999999998,0.09999999999999998,[0.15],1,0.6499999999999999,0.19999999999999996,0.19999999999999996,[0.1],0,0.42,0.14999999999999997,0.14999999999999997
108,2738.0,[0.2],1,0.6499999999999999,0.19999999999999996,0.19999999999999996,[0.15],1,0.72,0.14999999999999997,0.14999999999999997,[0.1],1,0.42,0.14999999999999997,0.14999999999999997,[0.2],1,0.72,0.14999999999999997,0.14999999999999997,[0.15],1,0.72,0.14999999999999997,0.14999999999999997
109,2733.0,[0.2],1,0.6499999999999999,0.29999999999999993,0.29999999999999993,[0.15],1,0.72,0.24999999999999994,0.24999999999999994,[0.15],1,0.7899999999999999,0.19999999999999996,0.19999999999999996,[0.15],1,0.7899999999999999,0.19999999999999996,0.19999999999999996,[0.15],1,0.72,0.24999999999999994,0.24999999999999994
110,2733.0,[0.3],0,0.27999999999999997,0.19999999999999996,0.19999999999999996,[0.25],0,0.42,0.09999999999999998,0.09999999999999998,[0.2],1,0.42,0.09999999999999998,0.09999999999999998,[0.2],1,0.42,0.09999999999999998,0.09999999999999998,[0.25],1,0.42,0.09999999999999998,0.09999999999999998
111,2730.0,[0.2],1,0.6499999999999999,0.29999999999999993,0.29999999999999993,[0.1],0,0.42,0.24999999999999994,0.24999999999999994,[0.1],1,0.7899999999999999,0.19999999999999996,0.19999999999999996,[0.1],0,0.42,0.24999999999999994,0.24999999999999994,[0.1],1,0.7899999999999999,0.19999999999999996,0.19999999999999996
112,2727.0,[0.3],0,0.27999999999999997,0.29999999999999993,0.29999999999999993,[0.25],1,0.7899999999999999,0.14999999999999997,0.14999999999999997,[0.2],1,0.7899999999999999,0.14999999999999997,0.14999999999999997,[0.25],1,0.35,0.24999999999999994,0.24999999999999994,[0.2],1,0.7899999999999999,0.14999999999999997,0.14999999999999997
113,2726.0,[0.3],0,0.27999999999999997,0.19999999999999996,0.19999999999999996,[0.15],0,0.42,0.09999999999999998,0.09999999999999998,[0.15],1,0.7899999999999999,0.04999999999999999,0.04999999999999999,[0.25],1,0.35,0.14999999999999997,0.14999999999999997,[0.15],0,0.42,0.09999999999999998,0.09999999999999998
114,2723.0,[0.2],0,0.27999999999999997,0.19999999999999996,0.19999999999999996,[0.1],1,0.72,0.09999999999999998,0.09999999999999998,[0.05],1,0.7899999999999999,0.04999999999999999,0.04999999999999999,[0.15],1,0.6499999999999999,0.14999999999999997,0.14999999999999997,[0.1],1,0.42,0.09999999999999998,0.09999999999999998
115,2720.0,[0.2],0,0.21,0.25,0.25,[0.1],0,0.35,0.15,0.15,[0.05],1,0.8599999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17,[0.15],1,0.72,0.1,0.1,[0.1],1,0.72,0.1,0.1
116,2718.0,[0.25],0,0.21,0.15000000000000002,0.15000000000000002,[0.15],0,0.27999999999999997,0.1,0.1,[0.],1,0.8599999999999999,-0.1,-0.1,[0.1],1,0.72,2.7755575615628914e-17,2.7755575615628914e-17,[0.1],0,0.35,0.05000000000000002,0.05000000000000002
117,2716.0,[0.15],0,0.21,0.15000000000000002,0.15000000000000002,[0.1],0,0.27999999999999997,0.1,0.1,[-0.1],1,0.8599999999999999,-0.1,-0.1,[-2.77555756e-17],0,0.35,0.05000000000000002,0.05000000000000002,[0.05],1,0.72,2.7755575615628914e-17,2.7755575615628914e-17
118,2712.0,[0.15],1,0.51,0.15000000000000002,0.15000000000000002,[0.1],1,0.58,0.1,0.1,[-0.1],1,0.9299999999999999,-0.15,-0.15,[0.05],0,0.27999999999999997,0.1,0.1,[-2.77555756e-17],1,0.72,2.7755575615628914e-17,2.7755575615628914e-17
119,2709.0,[0.15],0,0.13999999999999999,0.10000000000000003,0.10000000000000003,[0.1],1,0.58,2.7755575615628914e-17,2.7755575615628914e-17,[-0.15],0,0.5599999999999999,-0.19999999999999998,-0.19999999999999998,[0.1],1,0.58,2.7755575615628914e-17,2.7755575615628914e-17,[-1.38777878e-17],1,0.72,-0.09999999999999995,-0.09999999999999995
120,2708.0,[0.1],0,0.13999999999999999,0.15000000000000002,0.15000000000000002,[0.],0,0.27999999999999997,0.05000000000000002,0.05000000000000002,[-0.2],0,0.5599999999999999,-0.15,-0.15,[-1.38777878e-17],1,0.6499999999999999,2.7755575615628914e-17,2.7755575615628914e-17,[-0.1],0,0.42,-0.04999999999999996,-0.04999999999999996
121,2705.0,[0.15],1,0.06999999999999999,0.2,0.2,[0.05],0,0.27999999999999997,0.04999999999999999,0.04999999999999999,[-0.15],1,0.8599999999999999,-0.15000000000000002,-0.15000000000000002,[-1.38777878e-17],1,0.72,-0.04999999999999999,-0.04999999999999999,[-0.05],1,0.72,-0.04999999999999999,-0.04999999999999999
122,2704.0,[0.2],0,0.06999999999999999,0.09999999999999995,0.09999999999999995,[0.05],0,0.21,-5.551115123125783e-17,-5.551115123125783e-17,[-0.15],0,0.48999999999999994,-0.20000000000000007,-0.20000000000000007,[-0.05],1,0.7899999999999999,-0.20000000000000007,-0.20000000000000007,[-0.05],0,0.35,-0.10000000000000009,-0.10000000000000009
123,2701.0,[0.1],1,0.43999999999999995,0.15,0.15,[0.],0,0.21,0.1,0.1,[-0.2],1,0.7899999999999999,-0.09999999999999998,-0.09999999999999998,[-0.2],1,0.8599999999999999,-0.15000000000000002,-0.15000000000000002,[-0.1],0,0.35,0.0,0.0
124,2700.0,[0.15],0,0.13999999999999999,0.04999999999999996,0.04999999999999996,[0.1],1,0.13999999999999999,0.04999999999999996,0.04999999999999996,[-0.1],0,0.42,-0.15000000000000002,-0.15000000000000002,[-0.15],0,0.48999999999999994,-0.2,-0.2,[0.],1,0.72,-0.15000000000000002,-0.15000000000000002
125,2700.0,[0.05],0,0.13999999999999999,-0.1,-0.1,[0.05],0,0.13999999999999999,-0.1,-0.1,[-0.15],0,0.35,-0.25,-0.25,[-0.2],0,0.42,-0.3,-0.3,[-0.15],0,0.35,-0.25,-0.25
126,2697.0,[-0.1],1,0.51,-0.1,-0.1,[-0.1],1,0.51,-0.1,-0.1,[-0.25],1,0.6499999999999999,-0.2,-0.2,[-0.3],0,0.35,-0.2,-0.2,[-0.25],0,0.35,-0.2,-0.2
127,2695.0,[-0.1],0,0.21,-0.09999999999999998,-0.09999999999999998,[-0.1],1,0.58,-0.15,-0.15,[-0.2],0,0.27999999999999997,-0.15,-0.15,[-0.2],1,0.72,-0.24999999999999997,-0.24999999999999997,[-0.2],0,0.27999999999999997,-0.15,-0.15
128,2694.0,[-0.1],0,0.13999999999999999,-0.2,-0.2,[-0.15],1,0.58,-0.30000000000000004,-0.30000000000000004,[-0.15],0,0.21,-0.25,-0.25,[-0.25],0,0.42,-0.4,-0.4,[-0.15],0,0.21,-0.25,-0.25
129,2693.0,[-0.2],1,0.51,-0.35,-0.35,[-0.3],0,0.21,-0.35,-0.35,[-0.25],0,0.21,-0.35,-0.35,[-0.4],0,0.35,-0.45000000000000007,-0.45000000000000007,[-0.25],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004
130,2691.0,[-0.35],1,0.58,-0.35,-0.35,[-0.35],1,0.58,-0.35,-0.35,[-0.35],1,0.21,-0.29999999999999993,-0.29999999999999993,[-0.45],0,0.27999999999999997,-0.35,-0.35,[-0.3],0,0.13999999999999999,-0.24999999999999997,-0.24999999999999997
131,2690.0,[-0.35],1,0.6499999999999999,-0.5,-0.5,[-0.35],1,0.27999999999999997,-0.45,-0.45,[-0.3],0,0.13999999999999999,-0.35,-0.35,[-0.35],0,0.21,-0.4,-0.4,[-0.25],0,0.06999999999999999,-0.3,-0.3
132,2690.0,[-0.5],0,0.35,-0.55,-0.55,[-0.45],0,0.27999999999999997,-0.5,-0.5,[-0.35],0,0.13999999999999999,-0.4,-0.4,[-0.4],0,0.13999999999999999,-0.4,-0.4,[-0.3],0,0.06999999999999999,-0.35,-0.35
133,2689.0,[-0.55],0,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.5],1,0.6499999999999999,-0.65,-0.65,[-0.4],0,0.06999999999999999,-0.45,-0.45,[-0.4],0,0.06999999999999999,-0.45,-0.45,[-0.35],0,0.06999999999999999,-0.45,-0.45
134,2688.0,[-0.6],0,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.65],1,0.72,-0.7,-0.7,[-0.45],0,0.06999999999999999,-0.45,-0.45,[-0.45],0,0.06999999999999999,-0.45,-0.45,[-0.45],0,0.0,-0.4,-0.4
135,2685.0,[-0.6],0,0.27999999999999997,-0.45,-0.45,[-0.7],1,0.7899999999999999,-0.6000000000000001,-0.6000000000000001,[-0.45],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.45],1,0.43999999999999995,-0.35000000000000003,-0.35000000000000003,[-0.4],1,0.37,-0.30000000000000004,-0.30000000000000004
136,2684.0,[-0.45],0,0.21,-0.5,-0.5,[-0.6],1,0.7899999999999999,-0.7,-0.7,[-0.3],0,0.0,-0.35000000000000003,-0.35000000000000003,[-0.35],0,0.13999999999999999,-0.45,-0.45,[-0.3],0,0.06999999999999999,-0.4,-0.4
137,2682.0,[-0.5],0,0.21,-0.5,-0.5,[-0.7],1,0.7899999999999999,-0.7,-0.7,[-0.35],1,0.37,-0.4,-0.4,[-0.45],0,0.06999999999999999,-0.4,-0.4,[-0.4],0,0.06999999999999999,-0.4,-0.4
138,2680.0,[-0.5],0,0.21,-0.45,-0.45,[-0.7],1,0.7899999999999999,-0.6500000000000001,-0.6500000000000001,[-0.4],0,0.06999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.4],1,0.43999999999999995,-0.4,-0.4,[-0.4],0,0.06999999999999999,-0.35000000000000003,-0.35000000000000003
139,2679.0,[-0.45],0,0.13999999999999999,-0.4,-0.4,[-0.65],0,0.48999999999999994,-0.65,-0.65,[-0.35],0,0.06999999999999999,-0.35,-0.35,[-0.4],0,0.13999999999999999,-0.4,-0.4,[-0.35],1,0.43999999999999995,-0.4,-0.4
140,2678.0,[-0.4],0,0.06999999999999999,-0.4,-0.4,[-0.65],1,0.42,-0.65,-0.65,[-0.35],0,0.06999999999999999,-0.4,-0.4,[-0.4],1,0.51,-0.5,-0.5,[-0.4],0,0.13999999999999999,-0.45000000000000007,-0.45000000000000007
141,2676.0,[-0.4],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.65],1,0.7899999999999999,-0.65,-0.65,[-0.4],0,0.06999999999999999,-0.35,-0.35,[-0.5],1,0.58,-0.5,-0.5,[-0.45],0,0.13999999999999999,-0.4,-0.4
142,2676.0,[-0.3],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.65],0,0.48999999999999994,-0.65,-0.65,[-0.35],0,0.06999999999999999,-0.35,-0.35,[-0.5],1,0.27999999999999997,-0.5,-0.5,[-0.4],0,0.13999999999999999,-0.4,-0.4
143,2675.0,[-0.3],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.65],0,0.42,-0.6,-0.6,[-0.35],1,0.06999999999999999,-0.35,-0.35,[-0.5],0,0.27999999999999997,-0.5,-0.5,[-0.4],1,0.51,-0.45,-0.45
144,2673.0,[-0.3],0,0.0,-0.25,-0.25,[-0.6],1,0.72,-0.55,-0.55,[-0.35],1,0.43999999999999995,-0.35,-0.35,[-0.5],0,0.27999999999999997,-0.44999999999999996,-0.44999999999999996,[-0.45],0,0.21,-0.39999999999999997,-0.39999999999999997
145,2672.0,[-0.25],0,0.0,-0.35,-0.35,[-0.55],0,0.35,-0.6,-0.6,[-0.35],1,0.51,-0.5,-0.5,[-0.45],0,0.21,-0.5,-0.5,[-0.4],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996
146,2672.0,[-0.35],0,0.0,-0.4,-0.4,[-0.6],0,0.27999999999999997,-0.6,-0.6,[-0.5],0,0.21,-0.55,-0.55,[-0.5],0,0.21,-0.55,-0.55,[-0.45],0,0.13999999999999999,-0.5,-0.5
147,2671.0,[-0.4],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.6],0,0.21,-0.6,-0.6,[-0.55],0,0.13999999999999999,-0.5499999999999999,-0.5499999999999999,[-0.55],1,0.58,-0.65,-0.65,[-0.5],0,0.13999999999999999,-0.55,-0.55
148,2671.0,[-0.45],0,0.0,-0.55,-0.55,[-0.6],0,0.13999999999999999,-0.65,-0.65,[-0.55],0,0.13999999999999999,-0.65,-0.65,[-0.65],0,0.21,-0.7000000000000001,-0.7000000000000001,[-0.55],0,0.13999999999999999,-0.65,-0.65
149,2670.0,[-0.55],1,0.37,-0.6000000000000001,-0.6000000000000001,[-0.65],0,0.13999999999999999,-0.6499999999999999,-0.6499999999999999,[-0.65],0,0.13999999999999999,-0.6499999999999999,-0.6499999999999999,[-0.7],0,0.21,-0.7,-0.7,[-0.65],0,0.06999999999999999,-0.6,-0.6
150,2668.0,[-0.6],1,0.43999999999999995,-0.6000000000000001,-0.6000000000000001,[-0.65],0,0.13999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.65],0,0.13999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.7],1,0.51,-0.6499999999999999,-0.6499999999999999,[-0.6],0,0.06999999999999999,-0.5499999999999999,-0.5499999999999999
151,2667.0,[-0.6],1,0.51,-0.7,-0.7,[-0.6],0,0.06999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.6],0,0.13999999999999999,-0.6500000000000001,-0.6500000000000001,[-0.65],1,0.13999999999999999,-0.6500000000000001,-0.6500000000000001,[-0.55],0,0.06999999999999999,-0.6000000000000001,-0.6000000000000001
152,2664.0,[-0.7],1,0.58,-0.6000000000000001,-0.6000000000000001,[-0.6],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.65],1,0.51,-0.55,-0.55,[-0.65],0,0.13999999999999999,-0.5,-0.5,[-0.6],1,0.43999999999999995,-0.5,-0.5
153,2663.0,[-0.6],1,0.6499999999999999,-0.6500000000000001,-0.6500000000000001,[-0.45],1,0.06999999999999999,-0.45,-0.45,[-0.55],0,0.21,-0.55,-0.55,[-0.5],0,0.13999999999999999,-0.5,-0.5,[-0.5],0,0.06999999999999999,-0.45000000000000007,-0.45000000000000007
154,2662.0,[-0.65],1,0.35,-0.7,-0.7,[-0.45],0,0.0,-0.45,-0.45,[-0.55],0,0.13999999999999999,-0.55,-0.55,[-0.5],1,0.51,-0.6000000000000001,-0.6000000000000001,[-0.45],0,0.06999999999999999,-0.5,-0.5
155,2660.0,[-0.7],1,0.72,-0.7,-0.7,[-0.45],0,0.0,-0.4,-0.4,[-0.55],1,0.43999999999999995,-0.5,-0.5,[-0.6],0,0.21,-0.55,-0.55,[-0.5],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996
156,2658.0,[-0.7],1,0.7899999999999999,-0.6499999999999999,-0.6499999999999999,[-0.4],1,0.37,-0.35000000000000003,-0.35000000000000003,[-0.5],0,0.13999999999999999,-0.4,-0.4,[-0.55],0,0.21,-0.45,-0.45,[-0.45],0,0.06999999999999999,-0.35,-0.35
157,2655.0,[-0.65],0,0.48999999999999994,-0.55,-0.55,[-0.35],1,0.43999999999999995,-0.30000000000000004,-0.30000000000000004,[-0.4],1,0.51,-0.35,-0.35,[-0.45],1,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.35],1,0.43999999999999995,-0.30000000000000004,-0.30000000000000004
158,2653.0,[-0.55],0,0.48999999999999994,-0.44999999999999996,-0.44999999999999996,[-0.3],1,0.13999999999999999,-0.20000000000000004,-0.20000000000000004,[-0.35],0,0.21,-0.25,-0.25,[-0.3],1,0.51,-0.25,-0.25,[-0.3],1,0.51,-0.25,-0.25
159,2651.0,[-0.45],0,0.42,-0.35000000000000003,-0.35000000000000003,[-0.2],1,0.51,-0.2,-0.2,[-0.25],1,0.21,-0.2,-0.2,[-0.25],0,0.21,-0.2,-0.2,[-0.25],1,0.58,-0.25,-0.25
160,2650.0,[-0.35],1,0.35,-0.35,-0.35,[-0.2],1,0.58,-0.3,-0.3,[-0.2],0,0.21,-0.24999999999999997,-0.24999999999999997,[-0.2],0,0.13999999999999999,-0.19999999999999998,-0.19999999999999998,[-0.25],1,0.27999999999999997,-0.3,-0.3
161,2647.0,[-0.35],0,0.27999999999999997,-0.2,-0.2,[-0.3],1,0.6499999999999999,-0.25,-0.25,[-0.25],0,0.21,-0.15,-0.15,[-0.2],1,0.51,-0.15,-0.15,[-0.3],1,0.6499999999999999,-0.25,-0.25
162,2645.0,[-0.2],0,0.21,-0.19999999999999998,-0.19999999999999998,[-0.25],0,0.35,-0.3,-0.3,[-0.15],0,0.13999999999999999,-0.15,-0.15,[-0.15],1,0.58,-0.25,-0.25,[-0.25],1,0.6499999999999999,-0.3,-0.3
163,2643.0,[-0.2],1,0.51,-0.15,-0.15,[-0.3],0,0.35,-0.25,-0.25,[-0.15],0,0.13999999999999999,-0.1,-0.1,[-0.25],1,0.6499999999999999,-0.25,-0.25,[-0.3],0,0.35,-0.25,-0.25
164,2640.0,[-0.15],0,0.21,-0.05000000000000002,-0.05000000000000002,[-0.25],1,0.72,-0.2,-0.2,[-0.1],0,0.13999999999999999,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.25],1,0.6499999999999999,-0.15000000000000002,-0.15000000000000002,[-0.25],1,0.72,-0.2,-0.2
165,2638.0,[-0.05],1,0.51,-0.050000000000000044,-0.050000000000000044,[-0.2],1,0.7899999999999999,-0.25000000000000006,-0.25000000000000006,[0.],0,0.06999999999999999,0.04999999999999996,0.04999999999999996,[-0.15],0,0.35,-0.15000000000000005,-0.15000000000000005,[-0.2],0,0.42,-0.20000000000000004,-0.20000000000000004
166,2635.0,[-0.05],1,0.51,-5.551115123125783e-17,-5.551115123125783e-17,[-0.25],1,0.7899999999999999,-0.20000000000000007,-0.20000000000000007,[0.05],0,0.06999999999999999,0.09999999999999995,0.09999999999999995,[-0.15],1,0.72,-0.15000000000000005,-0.15000000000000005,[-0.2],0,0.42,-0.15000000000000005,-0.15000000000000005
167,2634.0,[0.],0,0.21,-0.10000000000000003,-0.10000000000000003,[-0.2],0,0.42,-0.25,-0.25,[0.1],0,0.0,0.04999999999999996,0.04999999999999996,[-0.15],1,0.7899999999999999,-0.30000000000000004,-0.30000000000000004,[-0.15],0,0.35,-0.20000000000000007,-0.20000000000000007
168,2632.0,[-0.1],0,0.21,-0.10000000000000003,-0.10000000000000003,[-0.25],1,0.42,-0.25,-0.25,[0.05],0,0.0,0.04999999999999996,0.04999999999999996,[-0.3],1,0.7899999999999999,-0.30000000000000004,-0.30000000000000004,[-0.2],1,0.6499999999999999,-0.20000000000000007,-0.20000000000000007
169,2629.0,[-0.1],0,0.21,-0.04999999999999999,-0.04999999999999999,[-0.25],1,0.72,-0.19999999999999996,-0.19999999999999996,[0.05],0,0.0,0.1,0.1,[-0.3],1,0.8599999999999999,-0.30000000000000004,-0.30000000000000004,[-0.2],1,0.6499999999999999,-0.15000000000000002,-0.15000000000000002
170,2627.0,[-0.05],0,0.21,0.0,0.0,[-0.2],1,0.72,-0.14999999999999997,-0.14999999999999997,[0.1],0,0.0,0.15,0.15,[-0.3],0,0.5599999999999999,-0.25000000000000006,-0.25000000000000006,[-0.15],1,0.72,-0.15000000000000002,-0.15000000000000002
